ano_avaliacao,codigo_uf,sigla_uf,codigo_municipio,nome_municipio,id_aluno,id_escola,tipo_serie,tipo_dependencia,presenca_lp,preenchimento_lp,codigo_caderno_lp,peso_aluno_lp,proficiencia_lp,alfabetizado_oficial,alfabetizado_calculado_743,divergencia_indicador_743
2024,23,CE,2302800,Canindé,23004982,60007816,2,3,1,1,21,1.0,832.35,1,1,0
2024,31,MG,3103009,Antônio Dias,31134301,60020308,2,2,1,1,5,1.0,742.2,0,0,0
2024,35,SP,3550308,São Paulo,35402634,60026524,2,2,1,1,10,1.0689655,725.6368941,0,0,0
2024,31,MG,3151503,Piumhi,31028201,60020688,2,3,0,0,13,,,0,,
2024,41,PR,4119905,Ponta Grossa,41137167,60032552,2,3,1,1,21,1.15,776.63,1,1,0
2024,35,SP,3528502,Mairiporã,35246401,60029872,2,3,1,1,1,1.0,821.514298,1,1,0
2024,52,GO,5201108,Anápolis,52010270,60040978,2,3,1,1,15,1.04,755.47,1,1,0
2024,32,ES,3201308,Cariacica,32017154,60022558,2,3,1,1,20,1.25,774.88,1,1,0
2024,35,SP,3543907,Rio Claro,35113782,60027199,2,3,1,1,1,1.1578947,806.3990448,1,1,0
2024,15,PA,1506559,Santa Luzia do Pará,15068288,60002461,2,3,1,1,1,1.13,807.28,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33134221,60024662,2,3,1,1,14,1.07,768.22,1,1,0
2024,15,PA,1505502,Paragominas,15056691,60003238,2,3,1,1,13,1.19,727.05,0,0,0
2024,41,PR,4104659,Carambeí,41025593,60032500,2,3,1,1,19,1.08,765.05,1,1,0
2024,12,AC,1200401,Rio Branco,12010091,60000512,2,3,1,1,9,1.09,675.99,0,0,0
2024,35,SP,3502804,Araçatuba,35009199,60029270,2,3,0,0,8,,,0,,
2024,13,AM,1304203,Tefé,13026298,60001293,2,3,1,1,14,1.23,742.51,0,0,0
2024,35,SP,3550308,São Paulo,35437677,60025990,2,2,1,1,18,1.1851852,770.6042674,1,1,0
2024,35,SP,3507605,Bragança Paulista,35036143,60031373,2,3,1,1,14,1.1111111,752.4407981,1,1,0
2024,29,BA,2901353,Andorinha,29006760,60014909,2,3,1,1,2,1.0,706.74,0,0,0
2024,51,MT,5108402,Várzea Grande,51046400,60040655,2,2,1,1,16,1.29,743.85,1,1,0
2024,35,SP,3545803,Santa Bárbara d'Oeste,35005272,60029782,2,3,1,1,19,1.3333333,718.4266776,0,0,0
2024,32,ES,3200607,Aracruz,32024064,60022947,2,3,1,1,18,1.21,729.84,0,0,0
2024,12,AC,1200252,Epitaciolândia,12002946,60000544,2,3,0,0,7,,,0,,
2024,43,RS,4303103,Cachoeirinha,43009400,60036628,2,3,1,1,8,1.04,761.772502,1,1,0
2024,31,MG,3170206,Uberlândia,31081689,60020112,2,2,1,1,16,1.25,774.61,1,1,0
2024,12,AC,1200500,Sena Madureira,12005626,60000448,2,3,1,1,10,1.0,827.81,1,1,0
2024,42,SC,4202453,Bombinhas,42068072,60036190,2,3,0,0,19,,,0,,
2024,26,PE,2611606,Recife,26048014,60013009,2,3,1,1,1,1.0,756.97,1,1,0
2024,41,PR,4124020,Santa Tereza do Oeste,41004466,60032778,2,3,1,1,4,1.14,766.63,1,1,0
2024,33,RJ,3306305,Volta Redonda,33095948,60023646,2,3,1,1,16,1.16,788.8,1,1,0
2024,41,PR,4121703,Reserva,41049238,60032441,2,3,1,1,14,1.46,769.4,1,1,0
2024,15,PA,1507607,São Miguel do Guamá,15077590,60003354,2,3,0,0,6,,,0,,
2024,13,AM,1304062,Tabatinga,13024529,60001529,2,2,1,1,10,1.07,767.88,1,1,0
2024,35,SP,3547809,Santo André,35311158,60026147,2,3,1,1,15,1.2,754.0846993,1,1,0
2024,31,MG,3164407,São Sebastião da Bela Vista,31070276,60018852,2,3,1,1,7,1.06,777.52,1,1,0
2024,35,SP,3524402,Jacareí,35090348,60028639,2,3,1,1,3,1.1111111,704.5024708,0,0,0
2024,24,RN,2408102,Natal,24002205,60010067,2,2,1,1,7,1.21,653.88,0,0,0
2024,50,MS,5002704,Campo Grande,50005514,60039718,2,3,1,1,11,1.03,775.99,1,1,0
2024,41,PR,4124004,Santana do Itararé,41042988,60032416,2,3,1,1,4,1.14,750.88,1,1,0
2024,21,MA,2111201,São José de Ribamar,21002617,60004345,2,3,0,0,18,,,0,,
2024,15,PA,1505809,Portel,15062241,60002926,2,3,1,1,7,1.36,734.52,0,0,0
2024,41,PR,4119400,Piraí do Sul,41111019,60032485,2,3,1,1,16,1.1,751.36,1,1,0
2024,35,SP,3518800,Guarulhos,35259992,60026757,2,3,0,0,9,,,0,,
2024,25,PB,2513703,Santa Rita,25016694,60011112,2,3,1,1,2,1.63,631.02,0,0,0
2024,29,BA,2908408,Conceição do Coité,29055983,60017764,2,3,1,1,12,1.0,765.63,1,1,0
2024,16,AP,1600154,Pedra Branca do Amapari,16010626,60003805,2,3,1,1,8,1.0,724.69,0,0,0
2024,16,AP,1600303,Macapá,16006092,60003679,2,2,1,1,3,1.29,718.63,0,0,0
2024,35,SP,3550308,São Paulo,35410904,60029718,2,3,1,1,6,1.2727273,619.1976402,0,0,0
2024,31,MG,3146008,Ouro Fino,31143546,60018802,2,3,1,1,6,1.06,749.18,1,1,0
2024,21,MA,2108306,Penalva,21057856,60004598,2,3,1,1,5,1.08,799.23,1,1,0
2024,12,AC,1200427,Rodrigues Alves,12004684,60000428,2,3,0,0,12,,,0,,
2024,52,GO,5203302,Bela Vista de Goiás,52058045,60042084,2,3,1,1,1,1.07,718.27,0,0,0
2024,31,MG,3154606,Ribeirão das Neves,31125935,60021680,2,3,1,1,21,1.13,709.84,0,0,0
2024,29,BA,2904308,Brejões,29926222,60016299,2,3,0,0,11,,,0,,
2024,31,MG,3151800,Poços de Caldas,31009721,60019639,2,3,1,1,2,1.27,773.92,1,1,0
2024,35,SP,3550308,São Paulo,35383602,60025859,2,2,0,0,19,,,0,,
2024,13,AM,1302603,Manaus,13053179,60001537,2,3,1,1,17,1.58,744.57,1,1,0
2024,15,PA,1502855,Curuá,15029996,60003574,2,3,1,1,18,1.0,657.49,0,0,0
2024,13,AM,1302603,Manaus,13044146,60000814,2,2,1,1,12,1.6,767.58,1,1,0
2024,35,SP,3518800,Guarulhos,35259665,60026753,2,3,1,1,2,1.4285714,751.3128197,1,1,0
2024,26,PE,2611606,Recife,26051429,60012544,2,3,1,1,11,1.0,736.39,0,0,0
2024,41,PR,4118501,Pato Branco,41013144,60034137,2,3,1,1,4,1.24,741.0,0,0,0
2024,23,CE,2306256,Itaitinga,23052625,60008132,2,3,1,1,1,1.04,740.71,0,0,0
2024,35,SP,3502804,Araçatuba,35009406,60029272,2,3,1,1,3,1.2,773.4750426,1,1,0
2024,31,MG,3106200,Belo Horizonte,31126640,60020777,2,3,1,1,12,1.23,694.69,0,0,0
2024,23,CE,2313401,Tianguá,23053454,60007408,2,3,1,1,12,1.08,788.83,1,1,0
2024,33,RJ,3302106,Itaocara,33050485,60023183,2,3,1,1,9,1.23,685.67,0,0,0
2024,41,PR,4104907,Castro,41060630,60032505,2,3,1,1,8,1.24,817.98,1,1,0
2024,15,PA,1500800,Ananindeua,15010854,60001858,2,2,1,1,11,1.25,621.33,0,0,0
2024,50,MS,5002704,Campo Grande,50007719,60039968,2,3,1,1,2,1.19,775.87,1,1,0
2024,29,BA,2907905,Cipó,29053110,60015435,2,3,1,1,9,1.0,782.11,1,1,0
2024,21,MA,2105708,Lago da Pedra,21065850,60006083,2,3,1,1,21,1.14,722.14,0,0,0
2024,33,RJ,3305802,Teresópolis,33091053,60023887,2,3,1,1,19,1.0,737.31,0,0,0
2024,42,SC,4204608,Criciúma,42027930,60036023,2,3,1,1,12,1.35,645.32,0,0,0
2024,35,SP,3550308,São Paulo,35424869,60030774,2,3,1,1,15,1.0357143,659.4660307,0,0,0
2024,22,PI,2207702,Parnaíba,22002399,60006414,2,3,1,1,9,1.06,719.83,0,0,0
2024,23,CE,2314102,Viçosa do Ceará,23027649,60007446,2,3,1,1,20,1.0,800.21,1,1,0
2024,31,MG,3167202,Sete Lagoas,31182116,60019847,2,3,1,1,9,2.43,761.84,1,1,0
2024,32,ES,3205002,Serra,32005986,60023060,2,3,1,1,18,1.2,758.56,1,1,0
2024,35,SP,3550308,São Paulo,35386824,60031593,2,2,1,1,2,1.1034483,763.140766,1,1,0
2024,41,PR,4101408,Apucarana,41018101,60032139,2,3,1,1,16,1.09,772.73,1,1,0
2024,31,MG,3145604,Oliveira,31052814,60020493,2,3,1,1,4,1.14,785.82,1,1,0
2024,50,MS,5002407,Caarapó,50019182,60039814,2,3,1,1,9,1.11,705.05,0,0,0
2024,51,MT,5106232,Nova Olímpia,51033566,60040559,2,3,1,1,16,1.05,700.51,0,0,0
2024,31,MG,3157336,Santa Cruz de Minas,31148536,60021086,2,3,1,1,16,1.0,635.02,0,0,0
2024,33,RJ,3303302,Niterói,33054728,60025535,2,3,1,1,12,1.13,733.16,0,0,0
2024,35,SP,3525904,Jundiaí,35107527,60029622,2,3,1,1,8,1.0666667,728.7647084,0,0,0
2024,12,AC,1200104,Brasiléia,12000414,60000543,2,3,0,0,14,,,0,,
2024,35,SP,3550308,São Paulo,35348051,60029820,2,3,1,1,20,1.4736842,693.3157137,0,0,0
2024,50,MS,5002704,Campo Grande,50004625,60039708,2,3,1,1,6,1.1,680.74,0,0,0
2024,31,MG,3122306,Divinópolis,31128226,60018500,2,2,1,1,4,1.04,783.08,1,1,0
2024,31,MG,3108404,Botelhos,31101626,60019607,2,3,1,1,5,1.0,775.68,1,1,0
2024,26,PE,2609600,Olinda,26030648,60013083,2,3,1,1,12,1.0,770.97,1,1,0
2024,31,MG,3106200,Belo Horizonte,31077489,60021537,2,2,1,1,3,1.09,759.32,1,1,0
2024,27,AL,2700300,Arapiraca,27002616,60013828,2,3,1,1,21,1.04,677.44,0,0,0
2024,29,BA,2929206,São Francisco do Conde,29233296,60017787,2,3,1,1,4,1.0,749.93,1,1,0
2024,33,RJ,3305554,Seropédica,33088438,60023953,2,3,1,1,1,1.42,666.08,0,0,0
2024,35,SP,3506508,Birigui,35027745,60029278,2,3,0,0,11,,,0,,
2024,26,PE,2604007,Carpina,26018092,60012035,2,3,1,1,5,1.05,762.81,1,1,0
2024,13,AM,1302603,Manaus,13045402,60001260,2,3,0,0,20,,,0,,
2024,35,SP,3550308,São Paulo,35367526,60027010,2,3,1,1,11,1.1538462,700.7007484,0,0,0
2024,35,SP,3513801,Diadema,35255599,60026773,2,3,0,0,20,,,0,,
2024,43,RS,4304663,Capão do Leão,43012748,60036808,2,3,1,1,21,1.1428571,685.9552077,0,0,0
2024,52,GO,5200605,Alto Paraíso de Goiás,52061143,60040936,2,3,1,1,13,1.0,724.41,0,0,0
2024,26,PE,2611002,Petrolândia,26067924,60011647,2,3,1,1,11,1.04,766.17,1,1,0
2024,26,PE,2607307,Ipubi,26061521,60013058,2,3,1,1,17,1.05,826.1,1,1,0
2024,31,MG,3156700,Sabará,31169038,60020709,2,3,1,1,14,1.11,791.54,1,1,0
2024,24,RN,2403251,Parnamirim,24017957,60010337,2,3,1,1,8,1.58,697.89,0,0,0
2024,13,AM,1302306,Jutaí,13013069,60000667,2,3,1,1,13,1.31,765.89,1,1,0
2024,15,PA,1508001,Tomé-Açu,15081736,60002411,2,3,1,1,8,1.08,740.92,0,0,0
2024,31,MG,3133006,Itamonte,31135859,60020228,2,3,1,1,12,1.07,709.92,0,0,0
2024,35,SP,3541000,Praia Grande,35145998,60028263,2,3,1,1,11,1.1764706,838.5557152,1,1,0
2024,42,SC,4218251,Timbó Grande,42016415,60036055,2,3,0,0,13,,,0,,
2024,35,SP,3526902,Limeira,35111266,60027536,2,3,1,1,19,1.2222222,777.9579897,1,1,0
2024,41,PR,4100459,Altamira do Paraná,41115061,60031937,2,3,1,1,8,1.0,690.82,0,0,0
2024,42,SC,4208450,Itapoá,42041385,60034849,2,3,0,0,1,,,0,,
2024,33,RJ,3304557,Rio de Janeiro,33139129,60024851,2,3,0,0,19,,,0,,
2024,41,PR,4106902,Curitiba,41031700,60033480,2,3,1,1,9,1.13,791.63,1,1,0
2024,43,RS,4320206,Seberi,43031914,60037157,2,3,1,1,6,1.0588235,752.6765114,1,1,0
2024,31,MG,3143302,Montes Claros,31050244,60019160,2,2,1,1,7,1.07,769.95,1,1,0
2024,33,RJ,3302403,Macaé,33039036,60025160,2,3,1,1,1,1.32,692.86,0,0,0
2024,42,SC,4201307,Araquari,42004658,60036240,2,3,0,0,8,,,0,,
2024,43,RS,4314100,Passo Fundo,43055492,60037798,2,3,1,1,14,1.1428571,798.3355502,1,1,0
2024,29,BA,2903201,Barreiras,29914118,60014621,2,3,1,1,2,1.0,679.24,0,0,0
2024,41,PR,4127700,Toledo,41121249,60032679,2,3,1,1,8,1.17,801.51,1,1,0
2024,28,SE,2800308,Aracaju,28015720,60014537,2,3,0,0,11,,,0,,
2024,35,SP,3515202,Estrela d'Oeste,35061491,60030072,2,3,1,1,2,1.125,708.767779,0,0,0
2024,35,SP,3548906,São Carlos,35172418,60026493,2,2,1,1,13,1.0952381,768.0790673,1,1,0
2024,12,AC,1200138,Bujari,12000973,60000456,2,3,1,1,16,1.33,730.7,0,0,0
2024,35,SP,3534401,Osasco,35300995,60027530,2,3,1,1,20,1.3333333,760.9477242,1,1,0
2024,15,PA,1502806,Curralinho,15029447,60002852,2,3,1,1,6,1.27,721.14,0,0,0
2024,31,MG,3167202,Sete Lagoas,31086510,60019822,2,2,1,1,14,1.0,819.63,1,1,0
2024,23,CE,2302701,Campos Sales,23044303,60008690,2,3,1,1,12,1.0,809.81,1,1,0
2024,53,DF,5300108,Brasília,53003054,60042311,2,2,0,0,20,,,0,,
2024,31,MG,3118601,Contagem,31080590,60021546,2,3,1,1,19,1.18,695.02,0,0,0
2024,31,MG,3132404,Itajubá,31090248,60018792,2,3,0,0,13,,,0,,
2024,32,ES,3205002,Serra,32005834,60023045,2,3,0,0,19,,,0,,
2024,31,MG,3130101,Igarapé,31130134,60021036,2,3,1,1,10,1.26,728.89,0,0,0
2024,31,MG,3106200,Belo Horizonte,31199612,60018050,2,3,1,1,2,1.0,776.43,1,1,0
2024,41,PR,4102307,Balsa Nova,41101302,60034283,2,3,1,1,5,1.06,760.87,1,1,0
2024,15,PA,1503903,Juruti,15038877,60002972,2,3,1,1,19,1.09,723.29,0,0,0
2024,25,PB,2512903,Rio Tinto,25011451,60010934,2,3,1,1,5,1.0,733.63,0,0,0
2024,41,PR,4120606,Prudentópolis,41107798,60033192,2,3,1,1,13,1.04,724.6,0,0,0
2024,25,PB,2516003,Solânea,25020134,60010635,2,3,1,1,10,1.25,799.08,1,1,0
2024,52,GO,5218508,Quirinópolis,52049549,60041605,2,3,1,1,21,1.0,768.36,1,1,0
2024,43,RS,4322509,Vacaria,43100406,60039016,2,3,1,1,21,1.2,753.0807299,1,1,0
2024,32,ES,3204906,São Mateus,32029156,60022384,2,3,1,1,16,1.04,788.56,1,1,0
2024,52,GO,5208707,Goiânia,52003811,60041189,2,3,1,1,1,1.13,689.24,0,0,0
2024,31,MG,3143302,Montes Claros,31073918,60019159,2,2,1,1,16,1.19,735.17,0,0,0
2024,41,PR,4105508,Cianorte,41097169,60031918,2,3,1,1,7,1.16,758.7,1,1,0
2024,11,RO,1100205,Porto Velho,11009854,60000024,2,3,1,1,3,1.06,677.6,0,0,0
2024,35,SP,3548708,São Bernardo do Campo,35323672,60031342,2,3,1,1,19,1.0384615,674.024021,0,0,0
2024,35,SP,3550308,São Paulo,35356324,60025950,2,2,1,1,19,1.0714286,795.4870322,1,1,0
2024,31,MG,3136702,Juiz de Fora,31148847,60018965,2,2,1,1,20,1.04,762.74,1,1,0
2024,15,PA,1500305,Afuá,15002467,60001748,2,3,1,1,20,1.0,688.95,0,0,0
2024,35,SP,3536703,Pederneiras,35096908,60028458,2,3,1,1,14,1.0555556,719.846081,0,0,0
2024,35,SP,3503208,Araraquara,35012227,60026659,2,2,1,1,4,1.037037,725.7406859,0,0,0
2024,33,RJ,3304524,Rio das Ostras,33074890,60025501,2,3,1,1,16,1.16,785.15,1,1,0
2024,15,PA,1505502,Paragominas,15056826,60002661,2,3,1,1,16,1.17,759.62,1,1,0
2024,21,MA,2111300,São Luís,21007968,60004425,2,3,1,1,18,1.03,727.09,0,0,0
2024,35,SP,3549805,São José do Rio Preto,35184871,60029046,2,3,1,1,11,1.3,786.4707045,1,1,0
2024,31,MG,3109709,Cachoeira de Minas,31024499,60018770,2,3,1,1,6,1.19,808.09,1,1,0
2024,23,CE,2303501,Cascavel,23024361,60007944,2,3,1,1,18,1.03,865.98,1,1,0
2024,35,SP,3515004,Embu das Artes,35332517,60029494,2,3,1,1,1,1.1923077,709.6114203,0,0,0
2024,51,MT,5103379,Cotriguaçu,51011974,60040120,2,3,1,1,19,1.19,750.57,1,1,0
2024,35,SP,3515004,Embu das Artes,35332546,60029494,2,3,1,1,1,1.24,687.2504515,0,0,0
2024,32,ES,3201209,Cachoeiro de Itapemirim,32036909,60022853,2,3,1,1,12,1.12,787.32,1,1,0
2024,35,SP,3518800,Guarulhos,35268841,60030894,2,3,1,1,18,1.1923077,641.9687662,0,0,0
2024,29,BA,2906709,Cândido Sales,29044981,60016550,2,3,1,1,14,1.0,763.96,1,1,0
2024,35,SP,3541000,Praia Grande,35147334,60030757,2,3,1,1,5,1.2222222,831.9015386,1,1,0
2024,41,PR,4126256,Sarandi,41108508,60033858,2,3,1,1,7,1.36,643.01,0,0,0
2024,15,PA,1505536,Parauapebas,15060142,60003008,2,3,1,1,14,1.14,727.82,0,0,0
2024,52,GO,5208707,Goiânia,52005456,60041217,2,3,1,1,7,1.04,771.57,1,1,0
2024,51,MT,5107958,Tangará da Serra,51034509,60040307,2,3,0,0,14,,,0,,
2024,41,PR,4119103,Piên,41086810,60033800,2,3,1,1,18,1.1,791.13,1,1,0
2024,31,MG,3107406,Bom Despacho,31032802,60021580,2,2,1,1,16,1.08,775.02,1,1,0
2024,41,PR,4117503,Paiçandu,41000876,60032111,2,3,1,1,21,1.08,789.91,1,1,0
2024,42,SC,4205407,Florianópolis,42091760,60034375,2,2,0,0,15,,,0,,
2024,35,SP,3524709,Jaguariúna,35040755,60027456,2,3,1,1,5,1.0526316,754.937581,1,1,0
2024,32,ES,3201308,Cariacica,32017593,60022565,2,3,1,1,7,1.32,741.43,0,0,0
2024,25,PB,2507002,Itaporanga,25030899,60010500,2,3,0,0,20,,,0,,
2024,35,SP,3545605,Santa Adélia,35061128,60031073,2,3,1,1,9,1.1875,650.4481847,0,0,0
2024,31,MG,3109006,Brumadinho,31167743,60021636,2,3,1,1,13,1.14,785.63,1,1,0
2024,41,PR,4109401,Guarapuava,41135058,60034019,2,3,1,1,17,1.21,733.11,0,0,0
2024,25,PB,2509701,Monteiro,25027183,60010561,2,3,1,1,20,1.0,771.33,1,1,0
2024,43,RS,4319901,Sapiranga,43090912,60038716,2,2,1,1,11,1.2666667,804.6768451,1,1,0
2024,23,CE,2308104,Mauriti,23047459,60008737,2,3,1,1,19,1.04,774.58,1,1,0
2024,51,MT,5106778,Porto Alegre do Norte,51007616,60040247,2,3,1,1,15,1.29,749.19,1,1,0
2024,52,GO,5219738,Santo Antônio de Goiás,52037511,60041246,2,3,1,1,14,1.12,760.59,1,1,0
2024,31,MG,3155801,Rio Pomba,31088324,60022183,2,3,1,1,8,1.13,750.16,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33113318,60024708,2,3,1,1,10,1.07,787.37,1,1,0
2024,26,PE,2604007,Carpina,26018260,60012040,2,3,1,1,1,1.07,730.56,0,0,0
2024,23,CE,2304707,Granja,23061485,60007305,2,3,1,1,18,1.0,865.98,1,1,0
2024,42,SC,4205506,Fraiburgo,42095991,60035971,2,3,1,1,14,1.25,775.19,1,1,0
2024,35,SP,3513009,Cotia,35252876,60028668,2,3,1,1,5,1.0384615,717.7893169,0,0,0
2024,29,BA,2927408,Salvador,29193210,60015960,2,3,1,1,2,1.0,748.25,1,1,0
2024,35,SP,3510005,Cândido Mota,35015916,60029481,2,3,1,1,15,1.0,685.0876018,0,0,0
2024,29,BA,2931301,Tapiramutá,29248876,60015180,2,3,1,1,16,1.0,660.4,0,0,0
2024,13,AM,1302603,Manaus,13049085,60001480,2,3,1,1,5,1.25,778.1,1,1,0
2024,33,RJ,3303005,Miracema,33050747,60023189,2,3,1,1,16,1.19,688.08,0,0,0
2024,42,SC,4218004,Tijucas,42083128,60035452,2,3,0,0,13,,,0,,
2024,52,GO,5200308,Alexânia,52009972,60042100,2,3,0,0,17,,,0,,
2024,33,RJ,3306107,Valença,33093330,60025122,2,3,1,1,14,1.09,733.66,0,0,0
2024,13,AM,1302900,Maués,13016523,60001258,2,3,1,1,18,1.22,687.65,0,0,0
2024,35,SP,3517703,Guará,35177972,60029979,2,3,1,1,5,1.1538462,831.9015386,1,1,0
2024,35,SP,3551009,São Vicente,35200141,60026163,2,3,1,1,16,1.037037,701.0739818,0,0,0
2024,35,SP,3515707,Ferraz de Vasconcelos,35325716,60031088,2,3,1,1,11,1.0344828,744.34117,1,1,0
2024,24,RN,2403251,Parnamirim,24018139,60010354,2,3,1,1,2,1.6,674.6,0,0,0
2024,42,SC,4211900,Palhoça,42064891,60034479,2,3,0,0,1,,,0,,
2024,42,SC,4204202,Chapecó,42023407,60035158,2,2,1,1,5,1.35,772.19,1,1,0
2024,42,SC,4211751,Otacílio Costa,42062703,60034979,2,3,1,1,14,1.17,745.03,1,1,0
2024,51,MT,5101258,Araputanga,51004555,60040315,2,3,0,0,12,,,0,,
2024,29,BA,2921104,Medeiros Neto,29152503,60016969,2,3,1,1,4,1.0,724.14,0,0,0
2024,51,MT,5104104,Guarantã do Norte,51013385,60040148,2,3,1,1,11,1.16,700.52,0,0,0
2024,33,RJ,3300100,Angra dos Reis,33000867,60023735,2,3,1,1,6,1.09,773.31,1,1,0
2024,35,SP,3550308,São Paulo,35395890,60025745,2,2,1,1,13,1.0416667,767.4704943,1,1,0
2024,13,AM,1302603,Manaus,13040688,60000921,2,2,1,1,2,1.12,749.41,1,1,0
2024,13,AM,1301902,Itacoatiara,13011587,60001507,2,3,1,1,8,1.0,730.46,0,0,0
2024,29,BA,2925303,Porto Seguro,29179051,60017348,2,3,1,1,2,1.0,640.69,0,0,0
2024,35,SP,3509502,Campinas,35039500,60027238,2,2,1,1,17,1.0,807.9652674,1,1,0
2024,35,SP,3550308,São Paulo,35403321,60026723,2,2,1,1,16,1.0344828,837.4989496,1,1,0
2024,31,MG,3124104,Esmeraldas,31139264,60021715,2,3,1,1,17,1.0,754.32,1,1,0
2024,22,PI,2211001,Teresina,22014327,60007203,2,3,1,1,19,1.03,777.52,1,1,0
2024,35,SP,3515707,Ferraz de Vasconcelos,35324191,60029749,2,3,1,1,21,1.0,753.6591048,1,1,0
2024,35,SP,3518701,Guarujá,35164473,60027064,2,3,1,1,4,1.16,648.9407522,0,0,0
2024,35,SP,3506102,Bebedouro,35085553,60030580,2,3,1,1,7,1.0,723.6648075,0,0,0
2024,35,SP,3513504,Cubatão,35162686,60027865,2,3,1,1,1,1.1153846,748.9811775,1,1,0
2024,26,PE,2606002,Garanhuns,26011026,60013015,2,3,1,1,19,1.0,723.82,0,0,0
2024,35,SP,3550308,São Paulo,35338798,60030279,2,3,1,1,17,1.173913,694.6683629,0,0,0
2024,21,MA,2111201,São José de Ribamar,21002358,60004336,2,3,1,1,10,1.12,751.57,1,1,0
2024,35,SP,3525904,Jundiaí,35105438,60028121,2,3,1,1,13,1.0384615,716.4096035,0,0,0
2024,41,PR,4104204,Campo Largo,41075752,60033432,2,3,1,1,16,1.0,784.91,1,1,0
2024,43,RS,4314902,Porto Alegre,43059471,60037928,2,3,1,1,17,2.0769231,692.2707255,0,0,0
2024,35,SP,3515186,Espírito Santo do Pinhal,35175439,60027856,2,3,1,1,14,1.1363636,766.1991423,1,1,0
2024,32,ES,3205200,Vila Velha,32045429,60022700,2,3,0,0,1,,,0,,
2024,35,SP,3541000,Praia Grande,35145521,60027949,2,3,1,1,7,1.1071429,717.1782707,0,0,0
2024,27,AL,2707305,Porto Calvo,27025070,60013887,2,3,1,1,16,1.0,791.3,1,1,0
2024,51,MT,5105622,Mirassol d'Oeste,51005909,60040321,2,3,1,1,16,1.05,703.56,0,0,0
2024,51,MT,5103908,General Carneiro,51003301,60040478,2,2,1,1,13,1.11,642.85,0,0,0
2024,32,ES,3200706,Atílio Vivácqua,32035803,60022999,2,3,1,1,12,1.22,689.2,0,0,0
2024,33,RJ,3302007,Itaguaí,33035429,60025258,2,3,1,1,8,1.2,650.4,0,0,0
2024,23,CE,2310001,Palhano,23058443,60008517,2,3,1,1,12,1.0,831.16,1,1,0
2024,41,PR,4106902,Curitiba,41077879,60033512,2,3,1,1,9,1.32,767.86,1,1,0
2024,35,SP,3550308,São Paulo,35398617,60026625,2,2,0,0,19,,,0,,
2024,32,ES,3205200,Vila Velha,32012583,60022668,2,3,0,0,21,,,0,,
2024,27,AL,2707107,Piranhas,27024404,60013248,2,3,1,1,19,1.0,692.56,0,0,0
2024,43,RS,4306601,Dom Pedrito,43004120,60037048,2,2,1,1,12,1.0454545,719.57167,0,0,0
2024,50,MS,5005400,Maracaju,50024620,60039920,2,3,0,0,17,,,0,,
2024,35,SP,3550308,São Paulo,35422399,60027053,2,3,1,1,14,1.1071429,677.9632137,0,0,0
2024,42,SC,4208203,Itajaí,42039941,60035251,2,3,0,0,4,,,0,,
2024,21,MA,2110237,Santana do Maranhão,21061913,60005233,2,3,1,1,3,1.0,774.19,1,1,0
2024,31,MG,3164704,São Sebastião do Paraíso,31113832,60021137,2,3,1,1,10,1.26,801.78,1,1,0
2024,35,SP,3550308,São Paulo,35379564,60026516,2,2,1,1,3,1.2083333,664.3211635,0,0,0
2024,35,SP,3538006,Pindamonhangaba,35133044,60029925,2,3,1,1,17,1.0,725.1445491,0,0,0
2024,51,MT,5104104,Guarantã do Norte,51013622,60040151,2,3,0,0,21,,,0,,
2024,31,MG,3152501,Pouso Alegre,31034925,60021032,2,3,1,1,1,1.0,767.1,1,1,0
2024,42,SC,4212254,Passo de Torres,42000684,60035405,2,3,0,0,9,,,0,,
2024,51,MT,5107602,Rondonópolis,51023837,60040717,2,3,1,1,7,1.08,810.97,1,1,0
2024,22,PI,2200103,Agricolândia,22016050,60006634,2,3,1,1,6,1.0,740.36,0,0,0
2024,16,AP,1600600,Santana,16010505,60003874,2,3,1,1,21,1.11,797.76,1,1,0
2024,29,BA,2927408,Salvador,29194670,60015973,2,3,1,1,5,1.0,710.29,0,0,0
2024,43,RS,4322509,Vacaria,43100539,60039021,2,2,1,1,2,1.0,820.0154442,1,1,0
2024,24,RN,2410900,Riachuelo,24022455,60009876,2,3,0,0,18,,,0,,
2024,50,MS,5008305,Três Lagoas,50037445,60039765,2,3,1,1,12,1.0,777.74,1,1,0
2024,29,BA,2914000,Ipirá,29099136,60015282,2,3,1,1,20,1.0,668.2,0,0,0
2024,35,SP,3524402,Jacareí,35089257,60027593,2,3,1,1,17,1.1304348,723.6067674,0,0,0
2024,15,PA,1504059,Mãe do Rio,15039979,60003337,2,3,1,1,17,1.0,727.79,0,0,0
2024,21,MA,2112001,Tasso Fragoso,21056888,60005544,2,3,0,0,17,,,0,,
2024,33,RJ,3300456,Belford Roxo,33008090,60023983,2,3,1,1,12,1.77,628.69,0,0,0
2024,31,MG,3162500,São João del Rei,31152973,60021911,2,3,1,1,13,1.0,773.21,1,1,0
2024,31,MG,3120805,Cruzília,31160829,60020949,2,3,1,1,19,1.05,712.9,0,0,0
2024,41,PR,4127502,Tibagi,41076905,60032467,2,3,1,1,12,1.0,759.55,1,1,0
